"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NWEIEUS","198510","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198511","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198512","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198513","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198601","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198602","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198603","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198604","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198605","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198606","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198607","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198608","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198609","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198610","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198611","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198612","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198613","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198701","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198702","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198703","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198704","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198705","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198706","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198707","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198708","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198709","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198710","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198711","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198712","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198713","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198801","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198802","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198803","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198804","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198805","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198806","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198807","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198808","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198809","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198810","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198811","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198812","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198813","Not Available","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198901","0.371","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198902","0.335","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198903","0.371","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198904","0.359","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198905","0.371","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198906","0.359","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198907","0.371","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198908","0.371","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198909","0.359","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198910","0.371","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198911","0.359","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198912","0.371","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","198913","4.366","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199001","0.492","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199002","0.445","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199003","0.492","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199004","0.476","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199005","0.492","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199006","0.476","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199007","0.492","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199008","0.492","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199009","0.476","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199010","0.492","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199011","0.476","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199012","0.492","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199013","5.795","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199101","0.612","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199102","0.553","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199103","0.612","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199104","0.592","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199105","0.612","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199106","0.592","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199107","0.612","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199108","0.612","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199109","0.592","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199110","0.612","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199111","0.592","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199112","0.612","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199113","7.207","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199201","0.718","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199202","0.672","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199203","0.718","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199204","0.695","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199205","0.718","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199206","0.695","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199207","0.718","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199208","0.718","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199209","0.695","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199210","0.718","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199211","0.695","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199212","0.718","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199213","8.476","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199301","0.73","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199302","0.659","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199303","0.73","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199304","0.706","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199305","0.73","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199306","0.706","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199307","0.73","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199308","0.73","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199309","0.706","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199310","0.73","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199311","0.706","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199312","0.73","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199313","8.592","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199401","0.792","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199402","0.715","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199403","0.792","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199404","0.766","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199405","0.792","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199406","0.766","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199407","0.792","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199408","0.792","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199409","0.766","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199410","0.792","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199411","0.766","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199412","0.792","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199413","9.323","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199501","0.85","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199502","0.768","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199503","0.85","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199504","0.823","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NWEIEUS","199505","0.85","8","Non-Biomass Waste Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
